forecast_date,target_date,horizon,y_true,crps,pinball_mean,model,year,regime,split,q05,q10,q25,q50,q75,q90,q95
2022-06-30,2022-07-14,14,167.79291666666668,77.30219966100057,38.651099830500286,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-28.605902979503554,-8.7134222994829,24.52604071549416,61.45749734607219,98.38895397665021,131.62841699162726,151.52089767164787
2022-06-30,2022-07-30,30,212.24708333333336,113.56884353022879,56.7844217651144,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-75.67862397713904,-46.559013956999884,2.098577614629413,56.16069444444444,110.22281127425947,158.88040284588877,188.00001286602784
2022-06-30,2022-08-29,60,597.2333333333333,472.83064510566453,236.41532255283218,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-123.28662310599933,-82.10527568450306,-13.293049771494097,63.16232905982906,139.61770789115224,208.42993380416118,249.61128122565734
2022-06-30,2022-09-28,90,297.93874999999997,164.73847899300924,82.36923949650466,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-166.78747755926844,-116.35083350779564,-32.07341273179852,61.5649203821656,155.20325349612972,239.48067427212686,289.9173183235995
2022-06-30,2022-12-27,180,135.02125,56.44985667571459,28.224928337857282,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-258.54993396537236,-187.22174790719527,-68.03547644395607,64.38912420382167,196.8137248515994,315.9999963148386,387.3281823730155
2022-06-30,2023-06-25,360,38.94833333333333,65.84848566280687,32.924242831403426,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-402.55287454786253,-301.67958644491694,-133.12474489292268,54.151921335005575,241.4285875629338,409.9834291149281,510.8567172178734
2022-07-30,2022-07-31,1,215.48791666666668,3.879514325035625,1.939757162517812,Naive-Gaussian,2022,Crisis (mid2021–2022),val,187.12968013867624,192.67741047059573,201.94742461066795,212.24708333333336,222.54674205599878,231.816756196071,237.3644865279905
2022-07-30,2022-08-06,7,211.05208333333337,9.546927592052082,4.773463796026041,Naive-Gaussian,2022,Crisis (mid2021–2022),val,145.7926809005313,160.47059569964014,184.99674776432354,212.24708333333336,239.49741890234318,264.02357096702656,278.7014857661354
2022-07-30,2022-08-13,14,259.3745833333333,168.83365744999034,84.41682872499516,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-34.308363165898,-13.550656989641524,21.134559893058622,59.67235403397028,98.21014817488194,132.89536505758207,153.6530712338385
2022-07-30,2022-08-29,30,597.2333333333333,485.5682513957837,242.78412569789194,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-71.09556349854074,-40.70939304106135,10.064565488032798,66.47811965811965,122.8916738282065,173.66563235730064,204.05180281477996
2022-07-30,2022-09-28,60,297.93874999999997,169.9675487268089,84.98377436340445,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-129.43140775516986,-86.45887338562183,-14.653652618407804,65.1271607905983,144.90797419960438,216.71319496681843,259.6857293363663
2022-07-30,2022-10-28,90,99.79375,37.739322119012826,18.869661059506413,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-174.34155964866116,-121.71116856885843,-33.76809269507223,63.94304936305733,161.65419142118688,249.59726729497308,302.2276583747757
2022-07-30,2023-01-26,180,122.99083333333334,54.86971758357083,27.43485879178542,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-271.81601844430173,-197.38540558624476,-73.01511496873019,65.16930732484076,203.3537296184117,327.7240202359263,402.1546330939831
2022-07-30,2023-07-25,360,25.645833333333332,70.8418977992341,35.42094889961706,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-408.67260210463354,-303.41181994502807,-127.52566819745569,67.89661591880342,263.31890003506254,439.20505178263494,544.4658339422401
2022-08-29,2022-08-30,1,660.0604166666667,54.03390234255614,27.016951171278077,Naive-Gaussian,2022,Crisis (mid2021–2022),val,570.4621091894381,576.3751222129061,586.2555077144511,597.2333333333333,608.2111589522156,618.0915444537605,624.0045574772284
2022-08-29,2022-09-05,7,390.85291666666666,183.1158465318897,91.55792326594484,Naive-Gaussian,2022,Crisis (mid2021–2022),val,526.4033319558187,542.047693915001,568.1887368095373,597.2333333333333,626.2779298571294,652.4189727516657,668.0633347108479
2022-08-29,2022-09-12,14,408.6325,299.32323937138693,149.66161968569347,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-23.760558549754762,-1.636089692405406,35.332927703624705,76.40819002123143,117.48345233883816,154.45246973486826,176.57693859221757
2022-08-29,2022-09-28,30,297.93874999999997,177.512091114334,88.75604555716697,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-74.36761047945997,-41.980704321707805,12.136395838724262,72.26442307692308,132.3924503151219,186.50955047555397,218.89645663330606
2022-08-29,2022-10-28,60,99.79375,32.19176628186608,16.095883140933026,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-135.27808905942476,-89.47608712782689,-12.942950124640674,72.09092147435898,157.12479307335863,233.65793007654486,279.4599320081426
2022-08-29,2022-11-27,90,141.34375,51.35568661789869,25.677843308949374,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-189.0270797274951,-132.93131276230298,-39.19774572614081,64.9470524093049,169.09185054475063,262.82541758091276,318.92118454610477
2022-08-29,2023-02-25,180,89.23041666666666,52.39465757698241,26.197328788491195,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-291.78406024897106,-212.45266581507573,-79.89338406292754,67.38960191082802,214.67258788458358,347.23186963673174,426.56326407062693
2022-08-29,2023-08-24,360,19.559583333333332,76.56872553380468,38.284362766902326,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-435.0214907693265,-322.8299568389422,-135.3628227666179,72.9267735042735,281.21636977516494,468.68350384748925,580.8750377778732
2022-09-28,2022-09-29,1,330.6070833333333,22.608107084201276,11.304053542100643,Naive-Gaussian,2022,Crisis (mid2021–2022),val,265.6845302951782,272.8085833512242,284.71256364821187,297.93874999999997,311.16493635178807,323.06891664877577,330.19296970482173
2022-09-28,2022-10-05,7,50.48666666666667,219.4227129753684,109.71135648768416,Naive-Gaussian,2022,Crisis (mid2021–2022),val,212.60210592860244,231.45057864172972,262.94555011937194,297.93874999999997,332.931949880628,364.4269213582702,383.27539407139744
2022-09-28,2022-10-12,14,180.79416666666668,61.79765737855207,30.898828689276048,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-35.9103567167853,-9.254590975861475,35.28602483437393,84.77388269639066,134.26174055840738,178.8023563686428,205.45812210956655
2022-09-28,2022-10-28,30,99.79375,26.715530640481795,13.357765320240896,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-96.04316965605508,-57.023124059455256,8.177661268116765,80.62046741452991,153.06327356094306,218.26405888851508,257.2841044851148
2022-09-28,2022-11-27,60,141.34375,48.51974479815482,24.2598723990774,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-178.22741294478425,-123.0447352576562,-30.836900370027152,71.61269857859533,174.06229752721782,266.27013241484684,321.45281010197476
2022-09-28,2022-12-27,90,135.02125,48.78906682637111,24.394533413185542,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-218.64994939628917,-151.065247909324,-38.1341750285779,87.34044585987262,212.81506674832315,325.74613962906926,393.33084111603426
2022-09-28,2023-03-27,180,89.49541666666666,62.11965345799215,31.05982672899607,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-348.66821915646733,-253.08901770466412,-93.38036282336856,84.06754777070063,261.5154583647698,421.2241132460654,516.8033146978684
2022-09-28,2023-09-23,360,1.5675,93.72963653869812,46.86481826934906,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-536.1785549354005,-401.0091519614702,-175.14700619997797,75.80223557692308,326.7514773538241,552.6136231153164,687.7830260892464
2022-10-28,2022-10-29,1,98.605,5.118811015634716,2.5594055078173583,Naive-Gaussian,2022,Crisis (mid2021–2022),val,64.29369360629752,72.13466100702348,85.23657374030257,99.79375,114.35092625969743,127.45283899297652,135.29380639370245
2022-10-28,2022-11-04,7,70.21958333333333,19.511541786052998,9.755770893026497,Naive-Gaussian,2022,Crisis (mid2021–2022),val,5.869429253494786,26.614679033980167,61.27908182550719,99.79375,138.30841817449283,172.97282096601984,193.7180707465052
2022-10-28,2022-11-11,14,1.9258333333333333,50.09352521833449,25.046762609167228,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-48.76830248267284,-19.430088888292943,29.592779671048348,84.0607457537155,138.52871183638263,187.55158039572393,216.88979399010378
2022-10-28,2022-11-27,30,141.34375,43.10509393623208,21.55254696811604,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-120.79779343044332,-77.85104625004082,-6.088914745229545,73.6440233649201,153.37696147506975,225.139092979881,268.0858401602834
2022-10-28,2022-12-27,60,135.02125,44.1543891365508,22.077194568275402,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-184.26885696857016,-123.5329846462365,-22.046005007330805,90.71339743589745,203.47279987912572,304.9597795180314,365.6956518403649
2022-10-28,2023-01-26,90,122.99083333333334,50.83483181952883,25.41741590976443,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-249.69203892658805,-175.30609079031552,-51.010432964543114,87.0910668789809,225.19256672250492,349.4882245482773,423.87417268454965
2022-10-28,2023-04-26,180,97.54875,68.48232610371784,34.24116305185891,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-389.2410091629333,-284.043392458635,-108.26278741734228,87.04222664543525,282.3472407082128,458.1278457495056,563.3254624538035
2022-10-28,2023-10-23,360,91.63375,96.6514897324365,48.32574486621824,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-586.4591523162661,-437.68725604372105,-189.09594039217623,87.10705929487179,363.31005898191984,611.9013746334646,760.6732709060093
2022-11-27,2022-11-28,1,189.01875,35.8238149564935,17.911907478246746,Naive-Gaussian,2022,Crisis (mid2021–2022),val,105.03623954709647,113.05555091678869,126.45546860257994,141.34375,156.23203139742006,169.6319490832113,177.6512604529035
2022-11-27,2022-12-04,7,263.57166666666666,90.95158339283398,45.47579169641697,Naive-Gaussian,2022,Crisis (mid2021–2022),val,45.28310661773915,66.50021018793751,101.95305997327732,141.34375,180.73444002672267,216.1872898120625,237.4043933822608
2022-11-27,2022-12-11,14,320.0216666666667,200.24761318792562,100.12380659396281,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-60.69710558427559,-30.69158996102645,19.446311030177178,75.153159097203,130.86000716422882,180.99790815543247,211.0034237786815
2022-11-27,2022-12-27,30,135.02125,34.69012570420541,17.345062852102703,Naive-Gaussian,2022,Crisis (mid2021–2022),val,-107.08778753277394,-63.164210204393186,10.230161647809751,91.77663728632479,173.32311292483982,246.71748477704276,290.64106210542343
2022-11-27,2023-01-26,60,122.99083333333334,43.155100893682835,21.57755044684142,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-192.8828590672241,-130.76554030148463,-26.97022422624508,88.35390758547008,203.67803939718524,307.47335547242477,369.5906742381641
2022-11-27,2023-02-25,90,89.23041666666666,49.59697544765298,24.798487723826497,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-265.1620031035787,-189.08413552064275,-61.96135448302417,79.28128450106158,220.52392348514732,347.6467045227659,423.72457210570167
2022-11-27,2023-05-26,180,47.31708333333333,71.84096913132022,35.92048456566012,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-401.7322737882431,-294.1419216560307,-114.36316062604519,85.38409501061571,285.1313506472766,464.9101116772621,572.5004638094744
2022-11-27,2023-11-22,360,82.13708333333334,98.86191257987122,49.430956289935594,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-600.9248764913318,-448.76914132545994,-194.52357925022278,87.96169871794872,370.4469766861202,624.6925387613574,776.8482739272289
2022-12-27,2022-12-28,1,116.42041666666668,11.193120129769529,5.596560064884764,Naive-Gaussian,2022,Crisis (mid2021–2022),val,95.88346745631381,104.5279065991255,118.97238538458443,135.02125,151.0701146154156,165.5145934008745,174.15903254368618
2022-12-27,2023-01-03,7,147.07375,15.782309928805834,7.891154964402913,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,31.472410522881376,54.343446718393494,92.5599454026661,135.02125,177.48255459733392,215.69905328160652,238.5700894771186
2022-12-27,2023-01-10,14,123.01375,23.523503031626205,11.761751515813103,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-47.066359462268196,-14.72182988904899,39.32446085666287,99.37381369426751,159.42316653187214,213.469457277584,245.81398685080313
2022-12-27,2023-01-26,30,122.99083333333334,33.0519281690262,16.52596408451309,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-118.69646884096889,-71.34892568598298,7.766742936023789,95.66999465811966,183.57324638021555,262.6889150022223,310.03645815720813
2022-12-27,2023-02-25,60,89.23041666666666,43.52419483456113,21.76209741728056,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-218.25469023341083,-151.29515255858433,-39.40870099712684,84.90526976495727,209.2192405270414,321.10569208849887,388.0652297633252
2022-12-27,2023-03-27,90,89.49541666666666,53.306914288843565,26.653457144421772,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-276.4138795738453,-194.4055292158497,-57.37317148775121,94.87972664543524,247.13262477862168,384.1649825067202,466.17333286471563
2022-12-27,2023-06-25,180,38.94833333333333,77.43659155942544,38.71829577971273,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-445.14691864434064,-329.1695973402188,-135.37657855718027,79.94153489338134,295.25964834394296,489.0526671269815,605.0299884311031
2022-12-27,2023-12-22,360,43.50958333333333,108.71820830349891,54.35910415174944,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-649.5588657505269,-485.54216503453574,-211.4774495783387,93.02834668803419,397.5341429544071,671.5988584106041,835.6155591265949
2023-01-26,2023-01-27,1,142.965,12.001171252913299,6.000585626456651,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,83.25606868863682,92.03236444432052,106.69716984853248,122.99083333333334,139.2844968181342,153.94930222234615,162.72559797802984
2023-01-26,2023-02-02,7,134.18125,15.866231562859673,7.933115781429838,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,17.86252767978455,41.08242368167532,79.88185180637623,122.99083333333334,166.09981486029045,204.89924298499136,228.1191389868821
2023-01-26,2023-02-09,14,89.27541666666667,21.668985875983413,10.834492937991705,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-50.62509910527466,-17.787207262507934,37.083470203764186,98.04877653927814,159.01408287479208,213.8847603410642,246.72265218383086
2023-01-26,2023-02-25,30,89.23041666666666,31.236236635183918,15.618118317591954,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-130.57455171606045,-82.50480014881231,-2.1823529357067173,87.06171741452991,176.30578776476654,256.6282349778721,304.69798654512016
2023-01-26,2023-03-27,60,89.49541666666666,44.31734189810787,22.158670949053935,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-209.43228846876184,-141.4513938624542,-27.85829965068325,98.35187499999999,224.56204965068324,338.15514386245417,406.1360384687617
2023-01-26,2023-04-26,90,97.54875,54.067277808637414,27.033638904318707,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-279.16366540667667,-195.9044133849892,-56.781853823621105,97.79341029723992,252.36867441810094,391.49123397946903,474.7504860011563
2023-01-26,2023-07-25,180,25.645833333333332,83.75022987871148,41.87511493935574,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-430.79594052779987,-313.0495771256899,-116.30056656194446,102.30186836518047,320.90430329230537,517.6533138560508,635.3996772581604
2023-01-26,2024-01-21,360,56.120000000000005,108.74430917751054,54.37215458875528,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-671.8319576369302,-505.3134535935552,-227.06833447081902,82.082193770903,391.23272201262506,669.4778411353612,835.9963451787357
2023-02-25,2023-02-26,1,102.29083333333334,8.505929413148653,4.2529647065743275,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,49.14178940954496,57.99624349764342,72.79164804840737,89.23041666666666,105.66918528492594,120.46458983568989,129.31904392378834
2023-02-25,2023-03-04,7,101.38541666666669,16.13690271805178,8.06845135902589,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-16.834121457642752,6.59256205470497,45.73752304261969,89.23041666666666,132.7233102907136,171.86827127862836,195.29495479097602
2023-02-25,2023-03-11,14,97.88291666666667,21.837473394757602,10.9187366973788,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-60.620150871238664,-27.489817326654347,27.869517401020353,89.37775743099787,150.8859974609754,206.24533218865008,239.3756657332343
2023-02-25,2023-03-27,30,89.49541666666666,31.873848211076773,15.93692410553838,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-118.94319112671917,-70.44534874226557,10.592419456414433,100.63126335470085,190.67010725298726,271.7078754516673,320.20571783612075
2023-02-25,2023-04-26,60,97.54875,44.5683477958085,22.28417389790425,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-209.8588146406912,-141.27250819476419,-26.66779734374383,100.66635683760683,228.00051101895747,342.60522186997787,411.1915283159047
2023-02-25,2023-05-26,90,47.31708333333333,58.933954856574545,29.466977428287265,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-282.8053426285446,-198.80461556120358,-58.44308370910039,97.50876857749469,253.46062086408978,393.82215271619293,477.8228797835337
2023-02-25,2023-08-24,180,19.559583333333332,85.17966227333632,42.589831136668174,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-437.3852492948431,-318.59028182700865,-120.08909984630115,100.46012473460722,321.0093493155156,519.5105312962231,638.3054987640572
2023-02-25,2024-02-20,360,58.744166666666665,110.9840245950222,55.4920122975111,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-655.2924264719077,-487.2909723372256,-206.56790863301921,105.33579594017094,417.2395005133611,697.9625642175674,865.964018352249
2023-03-27,2023-03-28,1,108.91333333333334,11.677238092792418,5.8386190463962055,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,49.250715151748295,58.13964166867628,72.99264813654383,89.49541666666666,105.99818519678948,120.85119166465702,129.740118181585
2023-03-27,2023-04-03,7,111.90708333333332,18.371494797253288,9.18574739862664,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-16.98205512983172,6.5358338562873115,45.833195191898724,89.49541666666666,133.15763814143457,172.454999477046,195.97288846316496
2023-03-27,2023-04-10,14,51.38916666666666,33.07807721487239,16.53903860743619,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-47.4635168674118,-14.20419930485744,41.37066206144029,103.1183678343949,164.8660736073495,220.44093497364724,253.70025253620156
2023-03-27,2023-04-26,30,97.54875,31.721120624408563,15.860560312204276,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-117.13626619697649,-68.44961054370364,12.903656348508235,103.2930422008547,193.68242805320116,275.03569494541307,323.7223505986858
2023-03-27,2023-05-26,60,47.31708333333333,50.6409436240458,25.320471812022898,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-211.43287015167465,-142.5795414202274,-27.528648037903295,100.30124732905983,228.13114269602295,343.1820360783471,412.03536480979415
2023-03-27,2023-06-25,90,38.94833333333333,58.725728742797344,29.36286437139867,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-295.00811687939745,-210.68035563731834,-69.77236401829634,86.78664474291517,243.3456535041267,384.25364512314866,468.5814063652275
2023-03-27,2023-09-23,180,1.5675,87.3071840518326,43.65359202591631,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-448.5044095471118,-329.2469459140033,-129.97295311962796,91.4349203821656,312.8427938839592,512.1167866783345,631.3742503114427
2023-03-27,2024-03-21,360,71.71583333333334,110.41395324626453,55.20697662313229,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-660.1516867061637,-491.4961642220055,-209.6801809839615,103.43783653846154,416.5558540608846,698.3718372989285,867.0273597830862
2023-04-26,2023-04-27,1,105.35791666666668,6.790458582853889,3.3952292914269444,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,57.12900728108329,66.05659549361856,80.97420395969368,97.54875,114.12329604030631,129.04090450638142,137.96849271891668
2023-04-26,2023-05-03,7,100.48416666666668,15.393904901873501,7.696952450936748,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-9.391837291467326,14.228340926492663,53.69662308355913,97.54875,141.40087691644086,180.86915907350732,204.48933729146728
2023-04-26,2023-05-10,14,80.61625,24.46030066572825,12.230150332864122,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-45.42240481807242,-12.018428436563823,43.79815147352761,105.81442409766454,167.83069672180147,223.6472766318929,257.05125301340144
2023-04-26,2023-05-26,30,47.31708333333333,40.81965674406038,20.409828372030184,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-118.65438669808441,-69.75597221685643,11.951134392137348,102.73366185897436,193.51618932581135,275.22329593480515,324.121710416033
2023-04-26,2023-06-25,60,38.94833333333333,50.31575170094032,25.157875850470163,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-223.49391244063747,-154.3411115027439,-38.78981319404053,89.59606837606839,217.9819499461773,333.5332482548807,402.6860491927741
2023-04-26,2023-07-25,90,25.645833333333332,67.17421684973125,33.587108424865626,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-273.44274478616677,-188.74820649511815,-47.22734650889414,110.0126035031847,267.25255351526357,408.7734135014876,493.467951792536
2023-04-26,2023-10-23,180,91.63375,78.02682753920254,39.01341376960127,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-436.90781250171153,-317.13164779158325,-116.99092824036133,105.37994161358812,327.7508114675376,527.8915310187595,647.6676957288876
2023-04-26,2024-04-20,360,54.40958333333333,111.39369744928591,55.69684872464293,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-672.6525368564808,-503.26346027438353,-220.22174030193548,94.25815972222222,408.7380597463799,691.779779718828,861.1688563009247
2023-05-26,2023-05-27,1,40.00333333333334,6.696701104722777,3.348350552361389,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,6.674106306604848,15.65100072054059,30.650997687287003,47.31708333333333,63.983168979379656,78.98316594612606,87.96006036006179
2023-05-26,2023-06-02,7,55.001666666666665,15.789791017087088,7.894895508543546,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-60.21412642070159,-36.46349625574271,3.2227653849915043,47.31708333333333,91.41140128167515,131.09766292240937,154.84829308736818
2023-05-26,2023-06-09,14,57.20249999999999,31.308949807351983,15.654474903675988,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-47.702219947149416,-14.113756652957036,42.011092799256396,104.36987526539278,166.72865773152915,222.85350718374258,256.4419704779349
2023-05-26,2023-06-25,30,38.94833333333333,39.905482417567804,19.952741208783902,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-131.58369926404288,-82.41522359549566,-0.2568565835348693,91.02705395299145,182.31096448951777,264.46933150147856,313.63780717002567
2023-05-26,2023-07-25,60,25.645833333333332,60.738499154956564,30.369249577478282,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-202.43894333816706,-132.90421820649607,-16.714741315754807,112.380202991453,241.47514729866083,357.66462418940205,427.19934932107293
2023-05-26,2023-08-24,90,19.559583333333332,68.46739756441029,34.23369878220513,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-278.03268636928,-192.87038838064205,-50.56792244903512,107.54044851380043,265.648819476636,407.9512854082429,493.1135833968806
2023-05-26,2023-11-22,180,82.13708333333334,78.98941296908208,39.49470648454103,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-437.8231573814628,-317.3854805630721,-116.1394032834583,107.4595992569002,331.0586017972587,532.3046790768725,652.7423558952629
2023-05-26,2024-05-20,360,24.7675,116.53258951441394,58.26629475720697,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-663.2284679499215,-492.9038719726456,-208.29894010943178,107.9178018162393,424.1345437419104,708.7394756051242,879.0640715823996
2023-06-25,2023-06-26,1,66.41833333333334,17.002528831729915,8.501264415864958,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-1.7964086428663393,7.202962795964538,22.240517885788037,38.94833333333333,55.656148780878624,70.69370387070212,79.69307530953299
2023-06-25,2023-07-02,7,3.6154166666666665,22.961010268275228,11.480505134137614,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-68.85212116918544,-45.04202238614139,-5.256391292034856,38.94833333333333,83.15305795870151,122.93868905280806,146.74878783585203
2023-06-25,2023-07-09,14,54.42333333333334,27.865199519272974,13.932599759636494,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-60.64810894880462,-26.975544328380607,29.289834752477567,91.80475583864119,154.3196769248048,210.58505600566298,244.25762062608692
2023-06-25,2023-07-25,30,25.645833333333332,54.39150331691536,27.19575165845768,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-109.21449963852866,-59.92291223437469,22.441169089854867,113.95364316239316,205.46611723493146,287.83019855916103,337.12178596331484
2023-06-25,2023-08-24,60,19.559583333333332,62.092311025893075,31.046155512946527,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-205.73011990107238,-136.021288483219,-19.540887622093052,109.87729433760684,239.29547629730672,355.7758771584327,425.48470857628587
2023-06-25,2023-09-23,90,1.5675,70.80613642225458,35.403068211127284,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-289.6969828749343,-204.32144910521754,-61.66267553291708,96.84157908704883,255.34583370701472,398.0046072793152,483.3801410490318
2023-06-25,2023-12-22,180,43.50958333333333,83.14501990042,41.57250995021,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-440.6462216112882,-319.9069838593125,-118.1570114818527,106.00185509554139,330.1607216729355,531.9106940503953,652.6499318023706
2023-06-25,2024-06-19,360,43.71208333333333,114.63903610726899,57.319518053634496,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-663.3352195436244,-492.58415200419086,-207.26660485958993,109.74190438034188,426.75041362027366,712.0679607648747,882.8190283043078
2023-07-25,2023-07-26,1,28.364583333333332,5.994498783310119,2.9972493916550595,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-15.306423333661133,-6.261217716212375,8.85292427644627,25.645833333333332,42.4387423902204,57.55288438287904,66.59809000032777
2023-07-25,2023-08-01,7,30.7925,15.70358878610614,7.851794393053073,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-82.7036534344209,-58.77228881320704,-18.784027820514044,25.645833333333332,70.07569448718071,110.0639554798737,133.99532010108751
2023-07-25,2023-08-08,14,-3.634166666666667,75.48815075171196,37.744075375855985,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-38.61287258031966,-4.768812166903373,51.78312886467807,114.61644108280255,177.44975330092703,234.00169433250846,267.8457547459247
2023-07-25,2023-08-24,30,19.559583333333332,56.02687047405391,28.013435237026957,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-113.24317973066165,-63.70054819117037,19.083016875981855,111.06156784188035,203.04011880777884,285.8236838749311,335.3663154144222
2023-07-25,2023-09-23,60,1.5675,64.63882038536514,32.319410192682575,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-218.9595169764633,-148.89565553766167,-31.82201507809944,98.25529914529915,228.33261336869774,345.40625382826,415.47011526706143
2023-07-25,2023-10-23,90,91.63375,56.2975693977755,28.148784698887745,Naive-Gaussian,2023,Post-Crisis (2023–2025),test,-278.56857798559486,-192.7582230185316,-49.372882290539934,109.93864118895968,269.2501646684593,412.635505396451,498.44586036351404
2023-07-25,2024-01-21,180,56.120000000000005,80.38651728132515,40.193258640662584,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-457.2556763133694,-335.9015085268991,-133.12401502388587,92.17650212314224,317.4770192701704,520.2545127731836,641.6086805596535
2023-07-25,2024-07-19,360,25.42958333333333,117.22543711859797,58.61271855929897,Naive-Gaussian,2024,Post-Crisis (2023–2025),test,-669.2070291610748,-497.5863192269484,-210.81563777096505,107.80740918803419,426.4304561470334,713.2011376030167,884.8218475371428
